File,11AASE.txt
Date/Time,20-07-14/22:44
                              
Center,1556.5,nm
Span,500.0,nm
Start,1306.5,nm
Stop,1806.5,nm
Value in Vacuum
Resolution,1.0,nm
Act-Res,0.923,nm
VBW,1000,Hz
Average,Off
Smooth,Off
Smplg,501,pt
Opt.ATT,On
Dynamic Range,Normal
Normal



Trace,A
Memory,A
Start,1306.5,nm
Stop,1806.5,nm
1544.5,0.7146E-4,1.0000E-12
1545.5,0.7536E-4,1.0000E-12
1546.5,0.7825E-4,1.0000E-12
1547.5,0.7698E-4,1.0000E-12
1548.5,0.7766E-4,1.0000E-12
1549.5,0.7714E-4,1.0000E-12
1550.5,0.8047E-4,1.0000E-12
1551.5,0.8021E-4,1.0000E-12
1552.5,0.8128E-4,1.0000E-12
1553.5,0.8537E-4,1.0000E-12
1554.5,0.8867E-4,1.0000E-12
1555.5,0.9038E-4,1.0000E-12
1556.5,0.9742E-4,1.0000E-12
1557.5,0.1004E-3,1.0000E-12
1558.5,0.1046E-3,1.0000E-12
1559.5,0.1100E-3,1.0000E-12
1560.5,0.1165E-3,1.0000E-12
1561.5,0.1214E-3,1.0000E-12
1562.5,0.1311E-3,1.0000E-12
1563.5,0.1434E-3,1.0000E-12
1564.5,0.1486E-3,1.0000E-12
1565.5,0.1513E-3,1.0000E-12
1566.5,0.1599E-3,1.0000E-12
1567.5,0.1688E-3,1.0000E-12
1568.5,0.1724E-3,1.0000E-12
1569.5,0.1734E-3,1.0000E-12
1570.5,0.1801E-3,1.0000E-12
1571.5,0.1815E-3,1.0000E-12
1572.5,0.1835E-3,1.0000E-12
1573.5,0.1865E-3,1.0000E-12
1574.5,0.1894E-3,1.0000E-12
1575.5,0.1917E-3,1.0000E-12
1576.5,0.1951E-3,1.0000E-12
1577.5,0.1981E-3,1.0000E-12
1578.5,0.2012E-3,1.0000E-12
1579.5,0.2029E-3,1.0000E-12
1580.5,0.2060E-3,1.0000E-12
1581.5,0.2038E-3,1.0000E-12
1582.5,0.1982E-3,1.0000E-12
1583.5,0.1942E-3,1.0000E-12
1584.5,0.1892E-3,1.0000E-12
1585.5,0.1815E-3,1.0000E-12
1586.5,0.1734E-3,1.0000E-12
1587.5,0.1673E-3,1.0000E-12
1588.5,0.1589E-3,1.0000E-12
1589.5,0.1484E-3,1.0000E-12
